Longitude,Latitude
17.46875,-34.924374
17.53125,-34.924374
17.59375,-34.924374
17.65625,-34.924374
17.71875,-34.924374
17.78125,-34.924374
17.84375,-34.924374
17.90625,-34.924374
17.96875,-34.924374
18.03125,-34.924374
18.09375,-34.924374
18.15625,-34.924374
18.21875,-34.924374
18.28125,-34.924374
18.34375,-34.924374
18.40625,-34.924374
18.46875,-34.924374
18.53125,-34.924374
18.59375,-34.924374
18.65625,-34.924374
18.71875,-34.924374
18.78125,-34.924374
18.84375,-34.924374
18.90625,-34.924374
18.96875,-34.924374
19.03125,-34.924374
19.09375,-34.924374
19.15625,-34.924374
19.21875,-34.924374
19.28125,-34.924374
19.34375,-34.924374
19.40625,-34.924374
19.46875,-34.924374
19.53125,-34.924374
19.59375,-34.924374
19.65625,-34.924374
19.71875,-34.924374
19.78125,-34.924374
19.84375,-34.924374
19.90625,-34.924374
19.96875,-34.924374
5.03125,-34.87311
5.09375,-34.87311
5.15625,-34.87311
5.21875,-34.87311
5.28125,-34.87311
5.34375,-34.87311
5.40625,-34.87311
5.46875,-34.87311
5.53125,-34.87311
5.59375,-34.87311
5.65625,-34.87311
5.71875,-34.87311
5.78125,-34.87311
5.84375,-34.87311
5.90625,-34.87311
5.96875,-34.87311
6.03125,-34.87311
6.09375,-34.87311
6.15625,-34.87311
6.21875,-34.87311
6.28125,-34.87311
6.34375,-34.87311
6.40625,-34.87311
6.46875,-34.87311
6.53125,-34.87311
6.59375,-34.87311
6.65625,-34.87311
6.71875,-34.87311
6.78125,-34.87311
6.84375,-34.87311
6.90625,-34.87311
6.96875,-34.87311
7.03125,-34.87311
7.09375,-34.87311
7.15625,-34.87311
7.21875,-34.87311
7.28125,-34.87311
7.34375,-34.87311
7.40625,-34.87311
7.46875,-34.87311
7.53125,-34.87311
7.59375,-34.87311
7.65625,-34.87311
7.71875,-34.87311
7.78125,-34.87311
7.84375,-34.87311
7.90625,-34.87311
7.96875,-34.87311
8.03125,-34.87311
8.09375,-34.87311
8.15625,-34.87311
8.21875,-34.87311
8.28125,-34.87311
8.34375,-34.87311
8.40625,-34.87311
8.46875,-34.87311
8.53125,-34.87311
8.59375,-34.87311
8.65625,-34.87311
8.71875,-34.87311
8.78125,-34.87311
8.84375,-34.87311
8.90625,-34.87311
8.96875,-34.87311
9.03125,-34.87311
9.09375,-34.87311
9.15625,-34.87311
9.21875,-34.87311
9.28125,-34.87311
9.34375,-34.87311
9.40625,-34.87311
9.46875,-34.87311
9.53125,-34.87311
9.59375,-34.87311
9.65625,-34.87311
9.71875,-34.87311
9.78125,-34.87311
9.84375,-34.87311
9.90625,-34.87311
9.96875,-34.87311
10.03125,-34.87311
10.09375,-34.87311
10.15625,-34.87311
10.21875,-34.87311
10.28125,-34.87311
10.34375,-34.87311
10.40625,-34.87311
10.46875,-34.87311
10.53125,-34.87311
10.59375,-34.87311
10.65625,-34.87311
10.71875,-34.87311
10.78125,-34.87311
10.84375,-34.87311
10.90625,-34.87311
10.96875,-34.87311
11.03125,-34.87311
11.09375,-34.87311
11.15625,-34.87311
11.21875,-34.87311
11.28125,-34.87311
11.34375,-34.87311
11.40625,-34.87311
11.46875,-34.87311
11.53125,-34.87311
11.59375,-34.87311
11.65625,-34.87311
11.71875,-34.87311
11.78125,-34.87311
11.84375,-34.87311
11.90625,-34.87311
11.96875,-34.87311
12.03125,-34.87311
12.09375,-34.87311
12.15625,-34.87311
12.21875,-34.87311
12.28125,-34.87311
12.34375,-34.87311
12.40625,-34.87311
12.46875,-34.87311
12.53125,-34.87311
12.59375,-34.87311
12.65625,-34.87311
12.71875,-34.87311
12.78125,-34.87311
12.84375,-34.87311
12.90625,-34.87311
12.96875,-34.87311
13.03125,-34.87311
13.09375,-34.87311
13.15625,-34.87311
13.21875,-34.87311
13.28125,-34.87311
13.34375,-34.87311
13.40625,-34.87311
13.46875,-34.87311
13.53125,-34.87311
13.59375,-34.87311
13.65625,-34.87311
13.71875,-34.87311
13.78125,-34.87311
13.84375,-34.87311
13.90625,-34.87311
13.96875,-34.87311
14.03125,-34.87311
14.09375,-34.87311
14.15625,-34.87311
14.21875,-34.87311
14.28125,-34.87311
14.34375,-34.87311
14.40625,-34.87311
14.46875,-34.87311
14.53125,-34.87311
14.59375,-34.87311
14.65625,-34.87311
14.71875,-34.87311
14.78125,-34.87311
14.84375,-34.87311
14.90625,-34.87311
14.96875,-34.87311
15.03125,-34.87311
15.09375,-34.87311
15.15625,-34.87311
15.21875,-34.87311
15.28125,-34.87311
15.34375,-34.87311
15.40625,-34.87311
15.46875,-34.87311
15.53125,-34.87311
15.59375,-34.87311
15.65625,-34.87311
15.71875,-34.87311
15.78125,-34.87311
15.84375,-34.87311
15.90625,-34.87311
15.96875,-34.87311
16.03125,-34.87311
16.09375,-34.87311
16.15625,-34.87311
16.21875,-34.87311
16.28125,-34.87311
16.34375,-34.87311
16.40625,-34.87311
16.46875,-34.87311
16.53125,-34.87311
16.59375,-34.87311
16.65625,-34.87311
16.71875,-34.87311
16.78125,-34.87311
16.84375,-34.87311
16.90625,-34.87311
16.96875,-34.87311
17.03125,-34.87311
17.09375,-34.87311
17.15625,-34.87311
17.21875,-34.87311
17.28125,-34.87311
17.34375,-34.87311
17.40625,-34.87311
17.46875,-34.87311
17.53125,-34.87311
17.59375,-34.87311
17.65625,-34.87311
17.71875,-34.87311
17.78125,-34.87311
17.84375,-34.87311
17.90625,-34.87311
17.96875,-34.87311
18.03125,-34.87311
18.09375,-34.87311
18.15625,-34.87311
18.21875,-34.87311
18.28125,-34.87311
18.34375,-34.87311
18.40625,-34.87311
18.46875,-34.87311
18.53125,-34.87311
18.59375,-34.87311
18.65625,-34.87311
18.71875,-34.87311
18.78125,-34.87311
18.84375,-34.87311
18.90625,-34.87311
18.96875,-34.87311
19.03125,-34.87311
19.09375,-34.87311
19.15625,-34.87311
19.21875,-34.87311
19.28125,-34.87311
19.34375,-34.87311
19.40625,-34.87311
19.46875,-34.87311
19.53125,-34.87311
19.59375,-34.87311
19.65625,-34.87311
19.71875,-34.87311
19.78125,-34.87311
19.84375,-34.87311
19.90625,-34.87311
19.96875,-34.87311
5.03125,-34.82182
5.09375,-34.82182
5.15625,-34.82182
5.21875,-34.82182
5.28125,-34.82182
5.34375,-34.82182
5.40625,-34.82182
5.46875,-34.82182
5.53125,-34.82182
5.59375,-34.82182
5.65625,-34.82182
5.71875,-34.82182
5.78125,-34.82182
5.84375,-34.82182
5.90625,-34.82182
5.96875,-34.82182
6.03125,-34.82182
6.09375,-34.82182
6.15625,-34.82182
6.21875,-34.82182
6.28125,-34.82182
6.34375,-34.82182
6.40625,-34.82182
6.46875,-34.82182
6.53125,-34.82182
6.59375,-34.82182
6.65625,-34.82182
6.71875,-34.82182
6.78125,-34.82182
6.84375,-34.82182
6.90625,-34.82182
6.96875,-34.82182
7.03125,-34.82182
7.09375,-34.82182
7.15625,-34.82182
7.21875,-34.82182
7.28125,-34.82182
7.34375,-34.82182
7.40625,-34.82182
7.46875,-34.82182
7.53125,-34.82182
7.59375,-34.82182
7.65625,-34.82182
7.71875,-34.82182
7.78125,-34.82182
7.84375,-34.82182
7.90625,-34.82182
7.96875,-34.82182
8.03125,-34.82182
8.09375,-34.82182
8.15625,-34.82182
8.21875,-34.82182
8.28125,-34.82182
8.34375,-34.82182
8.40625,-34.82182
8.46875,-34.82182
8.53125,-34.82182
8.59375,-34.82182
8.65625,-34.82182
8.71875,-34.82182
8.78125,-34.82182
8.84375,-34.82182
8.90625,-34.82182
8.96875,-34.82182
9.03125,-34.82182
9.09375,-34.82182
9.15625,-34.82182
9.21875,-34.82182
9.28125,-34.82182
9.34375,-34.82182
9.40625,-34.82182
9.46875,-34.82182
9.53125,-34.82182
9.59375,-34.82182
9.65625,-34.82182
9.71875,-34.82182
9.78125,-34.82182
9.84375,-34.82182
9.90625,-34.82182
9.96875,-34.82182
10.03125,-34.82182
10.09375,-34.82182
10.15625,-34.82182
10.21875,-34.82182
10.28125,-34.82182
10.34375,-34.82182
10.40625,-34.82182
10.46875,-34.82182
10.53125,-34.82182
10.59375,-34.82182
10.65625,-34.82182
10.71875,-34.82182
10.78125,-34.82182
10.84375,-34.82182
10.90625,-34.82182
10.96875,-34.82182
11.03125,-34.82182
11.09375,-34.82182
11.15625,-34.82182
11.21875,-34.82182
11.28125,-34.82182
11.34375,-34.82182
11.40625,-34.82182
11.46875,-34.82182
11.53125,-34.82182
11.59375,-34.82182
11.65625,-34.82182
11.71875,-34.82182
11.78125,-34.82182
11.84375,-34.82182
11.90625,-34.82182
11.96875,-34.82182
12.03125,-34.82182
12.09375,-34.82182
12.15625,-34.82182
12.21875,-34.82182
12.28125,-34.82182
12.34375,-34.82182
12.40625,-34.82182
12.46875,-34.82182
12.53125,-34.82182
12.59375,-34.82182
12.65625,-34.82182
12.71875,-34.82182
12.78125,-34.82182
12.84375,-34.82182
12.90625,-34.82182
12.96875,-34.82182
13.03125,-34.82182
13.09375,-34.82182
13.15625,-34.82182
13.21875,-34.82182
13.28125,-34.82182
13.34375,-34.82182
13.40625,-34.82182
13.46875,-34.82182
13.53125,-34.82182
13.59375,-34.82182
13.65625,-34.82182
13.71875,-34.82182
13.78125,-34.82182
13.84375,-34.82182
13.90625,-34.82182
13.96875,-34.82182
14.03125,-34.82182
14.09375,-34.82182
14.15625,-34.82182
14.21875,-34.82182
14.28125,-34.82182
14.34375,-34.82182
14.40625,-34.82182
14.46875,-34.82182
14.53125,-34.82182
14.59375,-34.82182
14.65625,-34.82182
14.71875,-34.82182
14.78125,-34.82182
14.84375,-34.82182
14.90625,-34.82182
14.96875,-34.82182
15.03125,-34.82182
15.09375,-34.82182
15.15625,-34.82182
15.21875,-34.82182
15.28125,-34.82182
15.34375,-34.82182
15.40625,-34.82182
15.46875,-34.82182
15.53125,-34.82182
15.59375,-34.82182
15.65625,-34.82182
15.71875,-34.82182
15.78125,-34.82182
15.84375,-34.82182
15.90625,-34.82182
15.96875,-34.82182
16.03125,-34.82182
16.09375,-34.82182
16.15625,-34.82182
16.21875,-34.82182
16.28125,-34.82182
16.34375,-34.82182
16.40625,-34.82182
16.46875,-34.82182
16.53125,-34.82182
16.59375,-34.82182
16.65625,-34.82182
16.71875,-34.82182
16.78125,-34.82182
16.84375,-34.82182
16.90625,-34.82182
16.96875,-34.82182
17.03125,-34.82182
17.09375,-34.82182
17.15625,-34.82182
17.21875,-34.82182
17.28125,-34.82182
17.34375,-34.82182
17.40625,-34.82182
17.46875,-34.82182
17.53125,-34.82182
17.59375,-34.82182
17.65625,-34.82182
17.71875,-34.82182
17.78125,-34.82182
17.84375,-34.82182
17.90625,-34.82182
17.96875,-34.82182
18.03125,-34.82182
18.09375,-34.82182
18.15625,-34.82182
18.21875,-34.82182
18.28125,-34.82182
18.34375,-34.82182
18.40625,-34.82182
18.46875,-34.82182
18.53125,-34.82182
18.59375,-34.82182
18.65625,-34.82182
18.71875,-34.82182
18.78125,-34.82182
18.84375,-34.82182
18.90625,-34.82182
18.96875,-34.82182
19.03125,-34.82182
19.09375,-34.82182
19.15625,-34.82182
19.21875,-34.82182
19.28125,-34.82182
19.34375,-34.82182
19.40625,-34.82182
19.46875,-34.82182
19.53125,-34.82182
19.59375,-34.82182
19.65625,-34.82182
19.71875,-34.82182
19.78125,-34.82182
19.84375,-34.82182
19.90625,-34.82182
19.96875,-34.82182
5.03125,-34.770496
5.09375,-34.770496
5.15625,-34.770496
5.21875,-34.770496
5.28125,-34.770496
5.34375,-34.770496
5.40625,-34.770496
5.46875,-34.770496
5.53125,-34.770496
5.59375,-34.770496
5.65625,-34.770496
5.71875,-34.770496
5.78125,-34.770496
5.84375,-34.770496
5.90625,-34.770496
5.96875,-34.770496
6.03125,-34.770496
6.09375,-34.770496
6.15625,-34.770496
6.21875,-34.770496
6.28125,-34.770496
6.34375,-34.770496
6.40625,-34.770496
6.46875,-34.770496
6.53125,-34.770496
6.59375,-34.770496
6.65625,-34.770496
6.71875,-34.770496
6.78125,-34.770496
6.84375,-34.770496
6.90625,-34.770496
6.96875,-34.770496
7.03125,-34.770496
7.09375,-34.770496
7.15625,-34.770496
7.21875,-34.770496
7.28125,-34.770496
7.34375,-34.770496
7.40625,-34.770496
7.46875,-34.770496
7.53125,-34.770496
7.59375,-34.770496
7.65625,-34.770496
7.71875,-34.770496
7.78125,-34.770496
7.84375,-34.770496
7.90625,-34.770496
7.96875,-34.770496
8.03125,-34.770496
8.09375,-34.770496
8.15625,-34.770496
8.21875,-34.770496
8.28125,-34.770496
8.34375,-34.770496
8.40625,-34.770496
8.46875,-34.770496
8.53125,-34.770496
8.59375,-34.770496
8.65625,-34.770496
8.71875,-34.770496
8.78125,-34.770496
8.84375,-34.770496
8.90625,-34.770496
8.96875,-34.770496
9.03125,-34.770496
9.09375,-34.770496
9.15625,-34.770496
9.21875,-34.770496
9.28125,-34.770496
9.34375,-34.770496
9.40625,-34.770496
9.46875,-34.770496
9.53125,-34.770496
9.59375,-34.770496
9.65625,-34.770496
9.71875,-34.770496
9.78125,-34.770496
9.84375,-34.770496
9.90625,-34.770496
9.96875,-34.770496
10.03125,-34.770496
10.09375,-34.770496
10.15625,-34.770496
10.21875,-34.770496
10.28125,-34.770496
10.34375,-34.770496
10.40625,-34.770496
10.46875,-34.770496
10.53125,-34.770496
10.59375,-34.770496
10.65625,-34.770496
10.71875,-34.770496
10.78125,-34.770496
10.84375,-34.770496
10.90625,-34.770496
10.96875,-34.770496
11.03125,-34.770496
11.09375,-34.770496
11.15625,-34.770496
11.21875,-34.770496
11.28125,-34.770496
11.34375,-34.770496
11.40625,-34.770496
11.46875,-34.770496
11.53125,-34.770496
11.59375,-34.770496
11.65625,-34.770496
11.71875,-34.770496
11.78125,-34.770496
11.84375,-34.770496
11.90625,-34.770496
11.96875,-34.770496
12.03125,-34.770496
12.09375,-34.770496
12.15625,-34.770496
12.21875,-34.770496
12.28125,-34.770496
12.34375,-34.770496
12.40625,-34.770496
12.46875,-34.770496
12.53125,-34.770496
12.59375,-34.770496
12.65625,-34.770496
12.71875,-34.770496
12.78125,-34.770496
12.84375,-34.770496
12.90625,-34.770496
12.96875,-34.770496
13.03125,-34.770496
13.09375,-34.770496
13.15625,-34.770496
13.21875,-34.770496
13.28125,-34.770496
13.34375,-34.770496
13.40625,-34.770496
13.46875,-34.770496
13.53125,-34.770496
13.59375,-34.770496
13.65625,-34.770496
13.71875,-34.770496
13.78125,-34.770496
13.84375,-34.770496
13.90625,-34.770496
13.96875,-34.770496
14.03125,-34.770496
14.09375,-34.770496
14.15625,-34.770496
14.21875,-34.770496
14.28125,-34.770496
14.34375,-34.770496
14.40625,-34.770496
14.46875,-34.770496
14.53125,-34.770496
14.59375,-34.770496
14.65625,-34.770496
14.71875,-34.770496
14.78125,-34.770496
14.84375,-34.770496
14.90625,-34.770496
14.96875,-34.770496
15.03125,-34.770496
15.09375,-34.770496
15.15625,-34.770496
15.21875,-34.770496
15.28125,-34.770496
15.34375,-34.770496
15.40625,-34.770496
15.46875,-34.770496
15.53125,-34.770496
15.59375,-34.770496
15.65625,-34.770496
15.71875,-34.770496
15.78125,-34.770496
15.84375,-34.770496
15.90625,-34.770496
15.96875,-34.770496
16.03125,-34.770496
16.09375,-34.770496
16.15625,-34.770496
16.21875,-34.770496
16.28125,-34.770496
16.34375,-34.770496
16.40625,-34.770496
16.46875,-34.770496
16.53125,-34.770496
16.59375,-34.770496
16.65625,-34.770496
16.71875,-34.770496
16.78125,-34.770496
16.84375,-34.770496
16.90625,-34.770496
16.96875,-34.770496
17.03125,-34.770496
17.09375,-34.770496
17.15625,-34.770496
17.21875,-34.770496
17.28125,-34.770496
17.34375,-34.770496
17.40625,-34.770496
17.46875,-34.770496
17.53125,-34.770496
17.59375,-34.770496
17.65625,-34.770496
17.71875,-34.770496
17.78125,-34.770496
17.84375,-34.770496
17.90625,-34.770496
17.96875,-34.770496
18.03125,-34.770496
18.09375,-34.770496
18.15625,-34.770496
18.21875,-34.770496
18.28125,-34.770496
18.34375,-34.770496
18.40625,-34.770496
18.46875,-34.770496
18.53125,-34.770496
18.59375,-34.770496
18.65625,-34.770496
18.71875,-34.770496
18.78125,-34.770496
18.84375,-34.770496
18.90625,-34.770496
18.96875,-34.770496
19.03125,-34.770496
19.09375,-34.770496
19.15625,-34.770496
19.21875,-34.770496
19.28125,-34.770496
19.34375,-34.770496
19.40625,-34.770496
19.46875,-34.770496
19.53125,-34.770496
19.59375,-34.770496
19.65625,-34.770496
19.71875,-34.770496
19.78125,-34.770496
19.84375,-34.770496
19.90625,-34.770496
5.03125,-34.71914
5.09375,-34.71914
5.15625,-34.71914
5.21875,-34.71914
5.28125,-34.71914
5.34375,-34.71914
5.40625,-34.71914
5.46875,-34.71914
5.53125,-34.71914
5.59375,-34.71914
5.65625,-34.71914
5.71875,-34.71914
5.78125,-34.71914
5.84375,-34.71914
5.90625,-34.71914
5.96875,-34.71914
6.03125,-34.71914
6.09375,-34.71914
6.15625,-34.71914
6.21875,-34.71914
6.28125,-34.71914
6.34375,-34.71914
6.40625,-34.71914
6.46875,-34.71914
6.53125,-34.71914
6.59375,-34.71914
6.65625,-34.71914
6.71875,-34.71914
6.78125,-34.71914
6.84375,-34.71914
6.90625,-34.71914
6.96875,-34.71914
7.03125,-34.71914
7.09375,-34.71914
7.15625,-34.71914
7.21875,-34.71914
7.28125,-34.71914
7.34375,-34.71914
7.40625,-34.71914
7.46875,-34.71914
7.53125,-34.71914
7.59375,-34.71914
7.65625,-34.71914
7.71875,-34.71914
7.78125,-34.71914
7.84375,-34.71914
7.90625,-34.71914
7.96875,-34.71914
8.03125,-34.71914
8.09375,-34.71914
8.15625,-34.71914
8.21875,-34.71914
8.28125,-34.71914
8.34375,-34.71914
8.40625,-34.71914
8.46875,-34.71914
8.53125,-34.71914
8.59375,-34.71914
8.65625,-34.71914
8.71875,-34.71914
8.78125,-34.71914
8.84375,-34.71914
8.90625,-34.71914
8.96875,-34.71914
9.03125,-34.71914
9.09375,-34.71914
9.15625,-34.71914
9.21875,-34.71914
