,Latitude,Longitude
142,30.510914776086064,-74.65531398073306
143,30.623836738013186,-74.57594532628025
144,31.172902208504397,-74.6893718385763
145,30.504373833659983,-74.82488082068231
146,30.748988584531443,-74.15546150442343
147,27.43576381358348,-28.7089568271153
148,27.248574250310853,-28.396780112438947
149,27.104561042540663,-28.734652519769533
150,28.005806656135835,-28.49962654500854
151,27.745876383364944,-28.356197814723284
152,27.579991801737087,-28.369775744305155
153,27.974267205811415,-29.32505395233421
154,27.60154514351329,-28.69603698482243
155,27.125323263561263,-29.05911259203552
156,27.05269402836378,-29.22728388478966
157,27.270101558712827,-28.721828583208854
158,27.17664980075873,-28.56586998838398
159,28.099576768252188,-28.656986244325058
160,27.860929122456316,-28.840163158131027
161,27.954252255279002,-28.997554078415416
162,27.083046623714154,-28.410207110370852
163,27.8082471348036,-29.336844177209212
164,27.456540108581162,-29.034627003575753
165,27.622328580430647,-29.022315557313476
166,27.21818092889355,-29.215388303727078
167,27.342245789467626,-28.55271997451422
168,27.788233524439548,-29.009958001715262
169,28.027000816747517,-28.827428829092856
170,27.642340910428338,-29.3485903011535
171,27.197793246040156,-28.89062681182294
172,27.032310374654383,-28.903125622495153
173,27.65185037223906,-28.199723506771242
174,26.95990020122092,-29.07128724149694
175,27.93345431408258,-28.670051965071828
176,27.881333540532328,-29.16735988632716
177,27.50796214597233,-28.53952089794182
178,27.36339921906958,-28.87808142068449
179,27.569148808211132,-29.51742366268966
180,27.290870782444753,-29.046892596960344
181,27.38379099075245,-29.20344836183542
182,28.047409584269776,-29.155240007003687
183,27.549521559601374,-29.19146381154935
184,27.673796199595415,-28.526272484982997
185,27.839745267741165,-28.51297445992523
186,27.529125637232728,-28.86548918940979
187,27.403419999988238,-29.528799814119765
188,27.767442872833065,-28.683068787687233
189,27.011176838367316,-28.578971211224736
190,27.715369968977697,-29.17943440346584
191,27.69496983187937,-28.85284985640427
192,27.48603238371223,-28.21358003635766
193,27.476551215721408,-29.360292570160382
194,27.41422353151135,-28.383303083303385
195,27.310880721960583,-29.371951228404324
196,20.77079333342465,-20.65768957429496
197,21.060583507950778,-21.068834954195005
198,20.92844835296688,-20.6319333760756
199,21.09545758805505,-21.36925828447238
200,21.14723215462274,-20.443182944512344
201,21.499859861635453,-20.691656631073535
202,21.377114602238784,-21.018440723360442
203,20.892426622491232,-20.33287127649794
204,21.438563223669284,-20.855126106638014
205,21.535667733867108,-20.993115091178705
206,21.208014335152484,-20.280128425461303
207,20.58725695576029,-21.143790061626763
208,20.806183146668324,-20.956724223058064
209,21.02521639235095,-20.7688478376104
210,20.734924250996688,-20.359109903323006
211,21.050124027669252,-20.3065442626071
212,20.902609852190682,-21.093904401575195
213,20.96398613327352,-20.93145336379961
214,21.086298954751342,-20.60609022555941
215,21.15717833093786,-21.206549187112937
216,21.315515689663222,-21.181598051249747
217,21.341454169583944,-20.717474190439063
218,21.28017831548426,-20.880654731592333
219,21.561002832987228,-20.52803474135278
220,20.989360709953644,-20.469312395898292
221,21.3052957041596,-20.416965169683174
222,20.953021024261204,-20.17024394496872
223,20.516920327525998,-20.54717514311187
224,20.831683511370848,-20.49535395859763
225,20.709757740056162,-20.819875720434794
226,20.999035466425475,-21.231415884796977
227,20.674202682153062,-20.521308064592475
228,20.49117396578497,-21.007011137423646
229,21.474045388381356,-21.156562055906345
230,20.64857839133128,-20.981910007866354
231,21.11073666102164,-20.14363140710257
232,20.744833632007367,-21.118889298196667
233,21.463549199522536,-20.390658633857967
234,20.613336011226778,-20.683359247965022
235,21.183238959562416,-20.743204448706358
236,20.86738861086853,-20.794404786115088
237,20.5776190265869,-20.38526057649584
238,21.244343005659683,-20.580159692247353
239,21.402578354672364,-20.554141342867403
240,20.552325886763562,-20.845261064055812
241,21.21875247280057,-21.04368053578727
242,20.9373428048363,-21.393837412807745
243,20.841089232372898,-21.256198562883515
244,21.121985234459206,-20.90609700818743
245,20.521927454869417,-29.06590080402079
246,20.74121944943729,-29.96126350423689
247,20.43215688638074,-28.920817589354403
248,20.542705326079847,-29.36764339880804
249,20.998188589478872,-29.031728368616104
250,20.59057881199857,-28.909225045190386
251,20.659145477485236,-28.752278833215474
252,21.108758912860473,-29.48136274142836
253,20.56295404313158,-29.66936356522118
254,20.453193423712428,-29.222304471163913
255,20.652126640167413,-29.81519282548762
256,20.632142599684077,-29.513228527243964
257,21.157371052085686,-29.020258245578027
258,20.315485403510753,-29.53428908575342
259,20.790799305357186,-29.502643448429854
260,20.68046476611808,-29.054549442731503
261,20.92914418402598,-29.188976721393463
262,20.8802688735416,-29.64871783989014
263,20.949672083993086,-29.492021583611916
264,20.817886335444463,-28.740363980709205
265,20.770277188201007,-29.200124491395083
266,20.90807483930686,-28.88591923116635
267,20.810783977770306,-29.805132335365766
268,21.08822522973478,-29.177790164385435
269,20.701250992924024,-29.35681497208017
270,20.860013740453052,-29.34594895585204
271,20.36360921200139,-29.07721298593347
272,20.47370397079528,-29.523777010102904
273,21.178182402758164,-29.32410337240412
274,21.12874478559327,-29.78490623322114
275,20.749218798457534,-28.897592328533516
276,20.38437873493843,-29.378434429982935
277,21.198443909340554,-29.627928205900105
278,20.205512014763887,-29.08848619008495
279,20.969657366666322,-29.795036865318043
280,20.246515442703203,-29.68986686566608
281,20.611626266369544,-29.211233674930067
282,20.226273195461975,-29.389188258225484
283,21.018991554683147,-29.33504515483832
284,20.29498064639001,-29.233337077899545
285,20.5826724957093,-29.971044574631946
286,20.83921914942373,-29.0431586990635
287,21.039249879122067,-29.638341105014057
288,20.493687356230936,-29.825218516555633
289,20.72150292402145,-29.659058597923423
290,20.273955009017293,-28.932370167820526
291,20.157488863560978,-29.54476494165141
292,20.404624224496057,-29.679632926613877
293,21.247518282384352,-29.166564618445104
294,14.374898474725567,-27.501393271109514
295,14.271899747771762,-28.078748258234477
296,13.845810971131622,-27.40667437235318
297,14.186667433318247,-27.94387377502794
298,13.659142054876677,-27.84686248027276
299,13.721391986037652,-27.700351783409555
300,13.913407501662782,-28.24962987844898
301,14.164062116771952,-27.661981298767866
302,13.868663783963566,-27.687602681687217
303,14.055613975441004,-27.24602432958061
304,13.891196505047118,-27.968592350356005
305,14.145958361277332,-28.37265530217324
306,14.460592297676662,-27.63619435853745
307,13.993327653751347,-27.393434397228912
308,14.061032896101587,-28.237741918739193
309,13.596867207177693,-27.993152604685744
310,13.828644351136619,-28.115148273672816
311,13.698579448289708,-27.41987194579169
312,14.03878984029285,-27.956252947769237
313,14.523424964382466,-27.488230600319643
314,14.546291415885108,-27.77122880585059
315,13.68146308246792,-28.12720380862744
316,14.203534339518374,-27.232494698717513
317,14.078690000885,-27.52759160245647
318,13.998176167231145,-28.38433607048534
319,13.95372253029273,-27.821813314028688
320,14.609278831242916,-27.623238305440736
321,13.931010407228587,-27.540627668155384
322,14.31218632122257,-27.64910862279681
323,14.208942641420029,-28.225815616216977
324,14.397726152221065,-27.783936192451662
325,14.33482810954853,-27.93145464071305
326,14.568817977451014,-28.054285194422004
327,14.289211855122888,-27.366826427620463
328,13.806289328633396,-27.83435799296942
329,14.016220879310923,-27.67481258572685
330,13.636506333893575,-27.56657460286221
331,13.783615469669074,-27.55362193516324
332,14.101440514708337,-27.809228250572616
333,14.357135563601743,-28.213850786117778
334,14.483270674550296,-27.91899535218266
335,14.226653085157704,-27.51451353741689
336,13.743888582342974,-27.9808921729941
337,14.14112834030304,-27.380151817166187
338,13.976111651273868,-28.10305396136248
339,14.249442116942879,-27.796602608495007
340,14.420218195527607,-28.066536491216183
341,14.50561046877706,-28.20184724249484
342,14.123863838280773,-28.090920685383498
343,6.2234445720464695,-47.29110645608009
344,6.228250372468084,-47.86338724551285
345,5.826016735394045,-48.30333535328402
346,6.554078533099029,-48.13995298552462
347,5.575892250287874,-47.595197913924295
348,6.310355728189566,-48.004006770841244
349,5.741221293763349,-47.87692558006214
350,6.474188908260474,-48.284927269036224
351,6.148309556646775,-48.00854704451537
352,5.7436469780699575,-48.16281146878899
353,5.988314317046834,-48.29873027875511
354,6.0636699451060165,-47.58183752579744
355,5.986092634639944,-48.013089331245304
356,6.3124027298797625,-48.28952623792192
357,6.068330253938294,-48.15366200229238
358,5.908263600602458,-48.44375003739241
359,6.070432180878023,-48.43911573687965
360,5.9837206387096415,-47.72714481333406
361,5.901244216054915,-47.586289007065005
362,6.392335756832511,-48.1445206350981
363,6.472228827413318,-47.99946850894199
364,5.581057044647285,-48.16738924249424
365,6.390252415617518,-47.85887847142744
366,5.823707299878252,-48.017633632313036
367,5.578545108376014,-47.881442366601966
368,5.981198038140033,-47.44091050678732
369,5.821251349583993,-47.73162798265061
370,6.143578539389544,-47.43649078826116
371,6.15044375997738,-48.294127240731484
372,5.906072167654535,-48.158235722484434
373,6.631887714671223,-47.70923204129944
374,6.305787771045933,-47.432073037354826
375,6.146021252783058,-47.72266363581245
376,5.903732472206166,-47.872410798553005
377,6.230418893040857,-48.14909030692565
378,6.549917959738251,-47.568494955432385
379,6.22592569913886,-47.5773880242805
380,5.658615742098521,-47.73611314503544
381,6.552080094816937,-47.85437169726397
382,5.655932618919927,-47.449755851748904
383,6.066076280851253,-47.867898020795806
384,5.738650862417711,-47.59074246935101
385,6.308150850838931,-47.71818444881348
386,5.4984408211938245,-48.026728282594945
387,5.661155905758295,-48.022179949001554
388,5.81864861137072,-47.44533219419549
389,6.0611109631481614,-47.29549433834345
390,6.470107107806115,-47.71370725106589
391,6.388009143551608,-47.57294050124739
392,0.5804477544885908,-25.101864112169004
393,0.3429954003036634,-25.23421582144409
394,0.022011229369311994,-25.232801001449747
395,0.10503426671994583,-25.366843507513313
396,0.3313564704048709,-24.70151969735338
397,0.5033708773529489,-25.23492274746424
398,0.25992078981811323,-25.100390428313936
399,-0.06091483736591851,-25.098915400201516
400,0.01663631517944588,-24.9659556013859
401,0.8303719102332252,-25.503628407758374
402,0.4202240819639123,-25.101127438158894
403,0.011276275171064401,-24.699866510517055
404,-0.066169152800331,-24.832417303558273
405,0.7469739173437384,-25.36955117990709
406,0.17135410015169478,-24.700693291889607
407,0.2656378765166052,-25.36752088926651
408,0.6699403660896311,-25.50298217999487
409,0.8238763471120011,-25.236335632652622
410,0.663665341620225,-25.235629351127006
411,0.3371713277666532,-24.967489979243155
412,0.4083674659866397,-24.56924829713857
413,0.894039205547205,-24.83719567242706
414,0.907252819016625,-25.370227325952076
415,0.6573934323236579,-24.96902296008829
416,0.42616399514663583,-25.36819796177555
417,0.5866101603522913,-25.36887472525197
418,0.9772831116363868,-24.97055454582615
419,0.7342067308281394,-24.83640018311461
420,0.49732271618656276,-24.968256644173103
421,0.509425016125698,-25.50233565700414
422,0.9006464691999158,-25.103336453601546
423,0.18815273005641994,-25.501041724532033
424,0.41429177565050723,-24.834808118631578
425,0.1769417105186731,-24.96672296506024
426,-0.055644364736950454,-25.366165816304232
427,0.5742901118343736,-24.83560433193167
428,0.09954033024429881,-25.099653082404703
429,0.7405893626153718,-25.102600450573544
430,-0.13859253564720697,-25.23209310703409
431,0.25421415694011584,-24.834011542967428
432,0.5681376632826494,-24.57010367323131
433,0.4912809454336154,-24.702345727164335
434,0.6511250919716145,-24.703171381578215
435,0.4321111204226752,-25.636011218116877
436,0.271365063265158,-25.63539444903682
437,0.18254136401664625,-25.233508572846137
438,0.3488283162705888,-25.501688838583988
439,0.817381040221487,-24.969788927226713
440,0.09405969773116526,-24.833214604692113
441,-7.234815130829741,-24.93105860364524
442,-6.995438173595689,-25.066873637947406
443,-7.073709745912923,-24.931841944770188
444,-7.717876195280726,-24.928706415088314
445,-7.8012129544862825,-25.0631066184522
446,-7.322816405888057,-25.335345953992142
447,-8.045715433622183,-25.197005928205957
448,-7.878803103466325,-24.927921629678227
449,-7.65077769059145,-25.604823289637828
450,-7.484200320859071,-25.33465379555498
451,-7.489215366177733,-25.605454115211778
452,-7.239713603471038,-25.200622575229566
453,-6.999924035891214,-25.33672931286449
454,-6.990812013327959,-24.797786543785747
455,-7.728885657152233,-25.468966721977466
456,-7.956227355066296,-24.792899833833953
457,-7.806830895539661,-25.333268519573526
458,-7.161390128527354,-25.336037793021692
459,-7.229772840018443,-24.662268087002825
460,-7.244466645149931,-25.470951360318047
461,-7.479034656030773,-25.06461446799587
462,-7.5622550985141554,-25.19917691753901
463,-7.551397125422852,-24.660578990903993
464,-7.567458076087111,-25.46962857379918
465,-7.405984223335436,-25.470290119842147
466,-7.082907891942234,-25.471612295438376
467,-7.962228712359945,-25.06235217208764
468,-7.4682581566728405,-24.526853573859295
469,-7.473720040171454,-24.79534487514836
470,-7.390606569112683,-24.66142373305636
471,-7.156677494472477,-25.06612092822582
472,-7.640147427790014,-25.063860717008208
473,-7.3958796861005,-24.93027490182259
474,-7.968072482098906,-25.332575401586503
475,-7.312791860610602,-24.79615913909171
476,-7.872838666944368,-24.658888340911695
477,-7.884612283102159,-25.19772992533101
478,-7.795440302708519,-24.793715222778026
479,-7.151821676429255,-24.79697302855153
480,-7.078380081257028,-25.201344904207037
481,-7.556900882594176,-24.929490839053322
482,-7.401006122498198,-25.199899913083673
483,-7.317877167437407,-25.065367871655155
484,-7.645539330351438,-25.333961317489198
485,-7.634603693380097,-24.794530236463267
486,-7.723457995824604,-25.198453588365044
487,-6.91256606434588,-24.932624925446085
488,-7.307562126548417,-24.527728307674213
489,-7.712141994685967,-24.65973386027833
490,-10.77422368174837,-25.18464663631066
491,-11.316916417190015,-24.77568952059093
492,-10.285200074553321,-24.916106304852843
493,-11.083342642160892,-24.91214963196606
494,-10.75430753083393,-24.64360221099193
495,-11.008755893375051,-25.047951286446672
496,-10.943845800819302,-25.455665144279354
497,-10.445014128535862,-24.915315702221513
498,-11.1037233404016,-25.45499682185748
499,-10.913618963283735,-24.642749254362034
500,-10.623798014748088,-25.457000858530282
501,-10.783869890331047,-25.45633315643167
502,-11.253199132820699,-25.182455469006644
503,-11.178555561225586,-25.31864548401121
504,-10.369793034944806,-25.050993575578556
505,-10.520050526613005,-24.77980236353551
506,-11.338172592554105,-25.317945593006648
507,-10.529673801807439,-25.050233531428834
508,-10.84915763116919,-25.048712387107226
509,-10.594901332061127,-24.64445477374821
510,-11.018836776599155,-25.319345050246366
511,-10.463632588760976,-25.45766825079081
512,-11.412655328571164,-25.181724402237425
513,-11.32765317847385,-25.046428026902724
514,-11.2426808908763,-24.911357198200314
515,-10.83908773254081,-24.77815836727807
516,-10.868668182747133,-25.592145219389938
517,-11.072833252673263,-24.641895903585905
518,-10.669565663430411,-24.509274136719565
519,-10.454424888308543,-25.18610572269584
520,-11.09364020625004,-25.183186196784952
521,-10.764368720591275,-24.91373339954721
522,-10.828811483753146,-24.5083909053367
523,-10.679616016794512,-24.778980555384624
524,-10.859018626044055,-25.32004429193793
525,-11.157740305426975,-24.77651285014481
526,-10.923904459544378,-24.912941698996956
527,-10.539093822201632,-25.321441802592346
528,-11.02870336289468,-25.591508222214358
529,-10.614370867229734,-25.185376348528365
530,-10.360393656653944,-24.78062379199371
531,-11.23194803116368,-24.64104215839066
532,-10.604737811827254,-24.91452473387081
533,-10.998463287819495,-24.777335798952624
534,-10.933980926827768,-25.183916585807875
535,-10.689462802045389,-25.04947313535313
536,-10.699103506085738,-25.32074320931146
537,-11.168255201749826,-25.047189833126808
538,-10.378991988614883,-25.322140072005748
539,-18.82331993728124,-25.261529844340007
540,-18.584910399376795,-25.12725719684413
541,-18.711562574315288,-24.839069109703026
542,-18.92633323087165,-24.688797125041237
543,-19.03841670458205,-25.112538735136948
544,-18.545318634062674,-25.552751842935606
545,-18.86283772268713,-24.833673892048452
546,-18.307938345358227,-25.418406857434768
547,-18.021361360509328,-24.72240857761932
548,-18.887002717041355,-25.117461693385508
549,-17.958918528171818,-24.8657706925902
550,-18.070841661839154,-25.284642297167068
551,-18.73583344529412,-25.12236781858228
552,-18.196428057017847,-24.99865962911612
553,-18.434235070710134,-25.13212991370196
554,-18.133633437650957,-25.141825702429315
555,-18.67232798727505,-25.266183911432748
556,-18.25922392477548,-24.85514458717283
557,-18.52158271323572,-25.270822109572226
558,-18.838199524806253,-24.549473574166353
559,-18.97455706387725,-25.256859826776058
560,-18.371085595955215,-25.27544451972229
561,-18.774883779739287,-24.694446995188944
562,-18.608822506868954,-25.409645413678003
563,-18.384812974390673,-24.567069737345594
564,-18.472725386757794,-24.705688887502795
565,-18.29679894585954,-24.42858986661766
566,-18.497385157073452,-24.988463535688112
567,-18.17156427740616,-24.716854304328738
568,-18.75963599597174,-25.405242234953075
569,-18.95068268098966,-24.97303828793479
570,-18.220838097627624,-25.280051222297352
571,-18.560534232280066,-24.844445902127873
572,-18.283808932084973,-25.136986054105723
573,-18.6236806634542,-24.700077549750798
574,-18.046326275968145,-25.003731721057893
575,-18.40975419064673,-24.849804363453963
576,-18.447602915818138,-24.422511049956622
577,-18.234182832728848,-24.572895182231193
578,-18.648237565280123,-24.98333935697511
579,-18.458256133267692,-25.41403359569388
580,-18.695952537042714,-25.5485983797802
581,-18.799337240610786,-24.97819763776901
582,-18.32201943565582,-24.711281106549286
583,-18.686822807717075,-24.55535903571697
584,-18.108944891310493,-24.86046666614198
585,-18.157870594765892,-25.422765274816566
586,-18.34678149940561,-24.993570263430232
587,-18.535693458686175,-24.56122438919244
588,-23.68638655101323,-24.956570032030378
589,-23.933664891073622,-25.098478709353746
590,-23.507689153421563,-24.662754972062697
591,-23.8240475789089,-24.650699465432915
592,-24.369199099495912,-24.478062270926376
593,-23.617489073876897,-25.10891393753539
594,-23.91354706690508,-24.798056577943004
595,-23.548549761657387,-25.260862756568248
596,-24.120280794594244,-24.33662064077353
597,-23.892806895070382,-24.497174120548333
598,-23.98250872824924,-24.64463887753468
599,-24.389575509307296,-24.780604956613917
600,-24.072040036171817,-24.792260510020096
601,-23.864409023676128,-25.250991357552085
602,-24.092032147061257,-25.093232668789785
603,-23.706385182724702,-25.255935977696517
604,-23.418092478003903,-24.516079028202842
605,-24.250582838199197,-25.087967539446634
606,-24.299984394369467,-24.632451434890708
607,-24.32010417814302,-24.934486244583667
608,-23.576140703718245,-24.509800178272982
609,-23.439192459540585,-24.815319317931976
610,-23.961515907331894,-24.343256322000894
611,-24.051420686164626,-24.490826664540617
612,-24.11139877106918,-25.39372762997349
613,-23.64454500844478,-24.356455624221514
614,-24.47899007591465,-24.92891492469943
615,-23.349796030167987,-24.668750127286636
616,-23.712899956411057,-24.202722023410335
617,-24.21021879705918,-24.484456090124375
618,-23.802936609834248,-24.349867939655603
619,-23.755240090206684,-24.803831659600903
620,-24.4093148469413,-25.082683217036244
621,-24.27922914888374,-24.329960764540722
622,-24.181013651679983,-25.241048204683924
623,-23.953162083546204,-25.398425090235495
624,-23.665773692389646,-24.656738124051213
625,-23.775483171636175,-25.103705764673023
626,-24.141155039235027,-24.638556240821924
627,-24.022619210197682,-25.246028799120655
628,-24.230716891286345,-24.78644334134918
629,-23.844537838923497,-24.95107909017664
630,-23.4596846665296,-25.114103329988552
631,-23.734379535740423,-24.503498583607488
632,-24.002875939410107,-24.94556821752312
633,-23.871442788842394,-24.195846910564946
634,-23.528424155238717,-24.962041150912405
635,-23.597121196450406,-24.80958586865098
636,-24.161398756542468,-24.940037305459008
637,-27.33116810117154,-24.198644017549594
638,-26.810565339916042,-25.001041909196694
639,-27.078627859327348,-24.052906051952174
640,-27.54599135094055,-25.13210851069733
641,-27.745936886048884,-24.338188553359235
642,-27.38423789090367,-25.13749175219665
643,-26.774271143416534,-24.37927678153555
644,-27.655599299807058,-24.184270990369047
645,-27.0259610370771,-24.52515679447451
646,-26.864359052965565,-24.531657781020492
647,-27.00728805416655,-24.21290889574805
648,-27.473269299487818,-25.290985940986644
649,-27.673767912430552,-24.498906511775438
650,-27.529168788310084,-24.819057989371608
651,-26.882440725115377,-24.842836585388234
652,-27.601511054688206,-24.659196587955996
653,-27.115848830723692,-24.677990420176513
654,-26.70290175509408,-24.5381344104595
655,-27.583649527401153,-24.34510141496744
656,-27.18770532119805,-24.518631313328832
657,-27.29498931649251,-24.984159814306622
658,-27.78065708237633,-24.967085768185445
659,-26.954240093686355,-24.684207967003058
660,-27.061143878163616,-25.148197561152006
661,-27.133373259736832,-24.98980834688006
662,-27.61863364327209,-24.9727986463226
663,-26.792774685818298,-24.690402202199508
664,-27.22262126690705,-25.14285473098287
665,-27.45674358069691,-24.97848995442277
666,-27.69119371121093,-24.813057053276328
667,-27.511611178062502,-24.505506312080335
668,-27.27759850729938,-24.67174943002117
669,-27.043912184745828,-24.836925454999037
670,-26.971897806552157,-24.995435672142765
671,-27.169157972432767,-24.20578989894891
672,-27.20552561262099,-24.830992062936463
673,-26.935864312570814,-24.372493080525388
674,-27.311654169385253,-25.296062682221375
675,-27.36727861581265,-24.825036283333052
676,-27.439486720573758,-24.66548486384555
677,-27.349589505763408,-24.512081199055274
678,-27.853350952915008,-24.80703334630366
679,-27.763669080957847,-24.65288446764723
680,-27.259479224567773,-24.358848910338217
681,-27.240629106370744,-24.045475807740658
682,-27.097601138350196,-24.36568383823515
683,-26.89980811086784,-25.15352035594575
684,-27.421496161764793,-24.35198815141994
685,-27.493316021071852,-24.191471099192682
